step,time,channel,effective_output,inst_dominance,smooth_dominance,winner,delta
173,1770939748.212121,D2,0.708403200,0.580931765,0.523522864,D2,0.145105064
174,1770939748.242408,D1,0.511305542,0.419070173,0.378959832,D2,0.145328459
174,1770939748.242408,D2,0.708789744,0.580929827,0.524288290,D2,0.145328459
175,1770939748.271841,D1,0.511623820,0.419016269,0.379493918,D2,0.145550312
175,1770939748.271841,D2,0.709388007,0.580983731,0.525044230,D2,0.145550312
176,1770939748.301209,D1,0.511841401,0.418913903,0.380019517,D2,0.145771937
176,1770939748.301209,D2,0.709988187,0.581086097,0.525791454,D2,0.145771937
177,1770939748.330926,D1,0.512244359,0.418887023,0.380537751,D2,0.145991324
177,1770939748.330926,D2,0.710625605,0.581112977,0.526529075,D2,0.145991324
178,1770939748.365532,D1,0.512627683,0.418944738,0.381049844,D2,0.146206247
178,1770939748.365532,D2,0.710988791,0.581055262,0.527256091,D2,0.146206247
179,1770939748.402019,D1,0.512844096,0.418900284,0.381554517,D2,0.146419489
179,1770939748.402019,D2,0.711418852,0.581099716,0.527974006,D2,0.146419489
180,1770939748.430948,D1,0.513174184,0.418796683,0.382051079,D2,0.146632651
180,1770939748.430948,D2,0.712179801,0.581203317,0.528683730,D2,0.146632651
181,1770939748.469580,D1,0.513603494,0.418760329,0.382540535,D2,0.146843940
181,1770939748.469580,D2,0.712882059,0.581239671,0.529384476,D2,0.146843940
182,1770939748.500192,D1,0.513822421,0.418662737,0.383022165,D2,0.147055015
182,1770939748.500192,D2,0.713471951,0.581337263,0.530077179,D2,0.147055015
183,1770939748.530470,D1,0.514067721,0.418606824,0.383496627,D2,0.147264766
183,1770939748.530470,D2,0.713976572,0.581393176,0.530761393,D2,0.147264766
184,1770939748.560370,D1,0.514231056,0.418550521,0.383964012,D2,0.147473222
184,1770939748.560370,D2,0.714368671,0.581449479,0.531437234,D2,0.147473222
185,1770939748.590382,D1,0.514574475,0.418522184,0.384424788,D2,0.147679654
185,1770939748.590382,D2,0.714928988,0.581477816,0.532104442,D2,0.147679654
186,1770939748.625727,D1,0.514860116,0.418571398,0.384880076,D2,0.147882021
186,1770939748.625727,D2,0.715181207,0.581428602,0.532762097,D2,0.147882021
187,1770939748.656944,D1,0.515254974,0.418593651,0.385329590,D2,0.148081097
187,1770939748.656944,D2,0.715664254,0.581406349,0.533410687,D2,0.148081097
188,1770939748.692986,D1,0.515488927,0.418506668,0.385771951,D2,0.148279838
188,1770939748.692986,D2,0.716245157,0.581493332,0.534051789,D2,0.148279838
189,1770939748.726856,D1,0.515809050,0.418499634,0.386208320,D2,0.148476116
189,1770939748.726856,D2,0.716710665,0.581500366,0.534684437,D2,0.148476116
190,1770939748.757701,D1,0.516026988,0.418431696,0.386637965,D2,0.148671590
190,1770939748.757701,D2,0.717213690,0.581568304,0.535309555,D2,0.148671590
191,1770939748.804008,D1,0.516362481,0.418465678,0.387062335,D2,0.148863550
191,1770939748.804008,D2,0.717579769,0.581534322,0.535925885,D2,0.148863550
192,1770939748.835626,D1,0.516569595,0.418450418,0.387480843,D2,0.149053358
192,1770939748.835626,D2,0.717912610,0.581549582,0.536534201,D2,0.149053358
193,1770939748.867565,D1,0.516666015,0.418311450,0.387891917,D2,0.149244342
193,1770939748.867565,D2,0.718456799,0.581688550,0.537136259,D2,0.149244342
194,1770939748.896458,D1,0.516920437,0.418319798,0.388297623,D2,0.149432556
194,1770939748.896458,D2,0.718785928,0.581680202,0.537730178,D2,0.149432556
195,1770939748.926669,D1,0.517326039,0.418389435,0.388698847,D2,0.149616404
195,1770939748.926669,D2,0.719144091,0.581610565,0.538315250,D2,0.149616404
196,1770939748.957182,D1,0.517708697,0.418378951,0.389094581,D2,0.149798079
196,1770939748.957182,D2,0.719707040,0.581621049,0.538892661,D2,0.149798079
197,1770939748.986763,D1,0.517933710,0.418353775,0.389484704,D2,0.149978004
197,1770939748.986763,D2,0.720094345,0.581646225,0.539462708,D2,0.149978004
198,1770939749.022457,D1,0.518337436,0.418366471,0.389869794,D2,0.150155192
198,1770939749.022457,D2,0.720618052,0.581633529,0.540024986,D2,0.150155192
199,1770939749.059489,D1,0.518647433,0.418408758,0.390250314,D2,0.150328889
199,1770939749.059489,D2,0.720923737,0.581591242,0.540579203,D2,0.150328889
200,1770939749.096868,D1,0.518827633,0.418365124,0.390625178,D2,0.150501434
200,1770939749.096868,D2,0.721303543,0.581634876,0.541126612,D2,0.150501434
201,1770939749.144112,D1,0.519129583,0.418282504,0.390993942,D2,0.150673881
201,1770939749.144112,D2,0.721968425,0.581717496,0.541667824,D2,0.150673881
202,1770939749.181450,D1,0.519495931,0.418242737,0.391357259,D2,0.150845090
202,1770939749.181450,D2,0.722596004,0.581757263,0.542202349,D2,0.150845090
203,1770939749.218990,D1,0.519614409,0.418116264,0.391714046,D2,0.151017388
203,1770939749.218990,D2,0.723136600,0.581883736,0.542731435,D2,0.151017388
204,1770939749.256454,D1,0.519833242,0.418051464,0.392065212,D2,0.151189117
204,1770939749.256454,D2,0.723633859,0.581948536,0.543254329,D2,0.151189117
205,1770939749.293240,D1,0.520008051,0.418038831,0.392411527,D2,0.151358894
205,1770939749.293240,D2,0.723914790,0.581961169,0.543770420,D2,0.151358894
206,1770939749.330320,D1,0.520244289,0.417964324,0.392752231,D2,0.151528393
206,1770939749.330320,D2,0.724465508,0.582035676,0.544280624,D2,0.151528393
207,1770939749.368034,D1,0.520544261,0.417943804,0.393088118,D2,0.151696180
207,1770939749.368034,D2,0.724944382,0.582056196,0.544784298,D2,0.151696180
208,1770939749.405120,D1,0.520851843,0.417950365,0.393419615,D2,0.151861554
208,1770939749.405120,D2,0.725353178,0.582049635,0.545281169,D2,0.151861554
209,1770939749.441767,D1,0.521034439,0.417904663,0.393746082,D2,0.152025943
209,1770939749.441767,D2,0.725743797,0.582095337,0.545772025,D2,0.152025943
210,1770939749.478566,D1,0.521237983,0.417916189,0.394068350,D2,0.152187832
210,1770939749.478566,D2,0.725992914,0.582083811,0.546256182,D2,0.152187832
211,1770939749.515427,D1,0.521419857,0.417963311,0.394386950,D2,0.152346306
211,1770939749.515427,D2,0.726105568,0.582036689,0.546733255,D2,0.152346306
212,1770939749.558611,D1,0.521796533,0.417962466,0.394701290,D2,0.152502689
212,1770939749.558611,D2,0.726632633,0.582037534,0.547203979,D2,0.152502689
213,1770939749.587915,D1,0.522053656,0.417949518,0.395011266,D2,0.152657333
213,1770939749.587915,D2,0.727029387,0.582050482,0.547668599,D2,0.152657333
214,1770939749.617506,D1,0.522363639,0.417947986,0.395317089,D2,0.152809955
214,1770939749.617506,D2,0.727465662,0.582052014,0.548127045,D2,0.152809955
215,1770939749.647613,D1,0.522801756,0.417965083,0.395619063,D2,0.152960087
215,1770939749.647613,D2,0.728024634,0.582034917,0.548579150,D2,0.152960087
216,1770939749.676087,D1,0.523035364,0.417961208,0.395916958,D2,0.153108320
216,1770939749.676087,D2,0.728361544,0.582038792,0.549025278,D2,0.153108320
217,1770939749.705193,D1,0.523252690,0.418001149,0.396211414,D2,0.153253512
217,1770939749.705193,D2,0.728544562,0.581998851,0.549464926,D2,0.153253512
218,1770939749.734533,D1,0.523556243,0.418079484,0.396502988,D2,0.153394679
218,1770939749.734533,D2,0.728732526,0.581920516,0.549897667,D2,0.153394679
219,1770939749.763924,D1,0.523882951,0.418022641,0.396789917,D2,0.153535480
219,1770939749.763924,D2,0.729357661,0.581977359,0.550325396,D2,0.153535480
220,1770939749.793449,D1,0.524224406,0.418151124,0.397074733,D2,0.153670976
220,1770939749.793449,D2,0.729447713,0.581848876,0.550745709,D2,0.153670976
221,1770939749.823342,D1,0.524380478,0.418032614,0.397354171,D2,0.153807827
221,1770939749.823342,D2,0.730020400,0.581967386,0.551161998,D2,0.153807827
222,1770939749.861549,D1,0.524403011,0.417940440,0.397628655,D2,0.153945311
222,1770939749.861549,D2,0.730328432,0.582059560,0.551573966,D2,0.153945311
223,1770939749.892077,D1,0.524710533,0.417911791,0.397899097,D2,0.154081726
223,1770939749.892077,D2,0.730842777,0.582088209,0.551980822,D2,0.154081726
224,1770939749.922392,D1,0.524870213,0.417868159,0.398165351,D2,0.154217485
224,1770939749.922392,D2,0.731196328,0.582131841,0.552382836,D2,0.154217485
225,1770939749.952523,D1,0.525118591,0.417781692,0.398426902,D2,0.154353740
225,1770939749.952523,D2,0.731802430,0.582218308,0.552780642,D2,0.154353740
226,1770939749.982480,D1,0.525315742,0.417763951,0.398684729,D2,0.154488652
226,1770939749.982480,D2,0.732130575,0.582236049,0.553173381,D2,0.154488652
227,1770939750.012550,D1,0.525491210,0.417837194,0.398940096,D2,0.154619811
227,1770939750.012550,D2,0.732154631,0.582162806,0.553559907,D2,0.154619811
228,1770939750.042070,D1,0.525793015,0.417843548,0.399192142,D2,0.154749052
228,1770939750.042070,D2,0.732555994,0.582156452,0.553941194,D2,0.154749052
229,1770939750.070863,D1,0.526149678,0.417889668,0.399441442,D2,0.154875341
229,1770939750.070863,D2,0.732913942,0.582110332,0.554316782,D2,0.154875341
230,1770939750.100905,D1,0.526398629,0.417838257,0.399686733,D2,0.155001316
230,1770939750.100905,D2,0.733415713,0.582161743,0.554688049,D2,0.155001316
231,1770939750.131505,D1,0.526650901,0.417799446,0.399928236,D2,0.155126646
231,1770939750.131505,D2,0.733884282,0.582200554,0.555054882,D2,0.155126646
232,1770939750.170735,D1,0.526946343,0.417766453,0.400166079,D2,0.155251186
232,1770939750.170735,D2,0.734395583,0.582233547,0.555417264,D2,0.155251186
233,1770939750.200407,D1,0.527067392,0.417679079,0.400399585,D2,0.155376394
233,1770939750.200407,D2,0.734828209,0.582320921,0.555775980,D2,0.155376394
234,1770939750.229999,D1,0.527264808,0.417582402,0.400628689,D2,0.155502512
234,1770939750.229999,D2,0.735395699,0.582417598,0.556131201,D2,0.155502512
235,1770939750.259926,D1,0.527362844,0.417478503,0.400853354,D2,0.155629718
235,1770939750.259926,D2,0.735846734,0.582521497,0.556483072,D2,0.155629718
236,1770939750.290016,D1,0.527774072,0.417569119,0.401076231,D2,0.155752812
236,1770939750.290016,D2,0.736146195,0.582430881,0.556829043,D2,0.155752812
237,1770939750.319786,D1,0.528036688,0.417518483,0.401295461,D2,0.155875615
237,1770939750.319786,D2,0.736665856,0.582481517,0.557171076,D2,0.155875615
238,1770939750.349539,D1,0.528347103,0.417569470,0.401512447,D2,0.155995421
238,1770939750.349539,D2,0.736944402,0.582430530,0.557507868,D2,0.155995421
239,1770939750.379901,D1,0.528539587,0.417611034,0.401727095,D2,0.156112521
239,1770939750.379901,D2,0.737086903,0.582388966,0.557839616,D2,0.156112521
240,1770939750.409832,D1,0.528796076,0.417563962,0.401938253,D2,0.156229315
240,1770939750.409832,D2,0.737587339,0.582436038,0.558167569,D2,0.156229315
241,1770939750.439754,D1,0.529011360,0.417532044,0.402146171,D2,0.156345403
241,1770939750.439754,D2,0.737984475,0.582467956,0.558491574,D2,0.156345403
242,1770939750.477901,D1,0.529254372,0.417580694,0.402351964,D2,0.156458646
242,1770939750.477901,D2,0.738175803,0.582419306,0.558810610,D2,0.156458646
243,1770939750.508583,D1,0.529306359,0.417535505,0.402554411,D2,0.156571584
243,1770939750.508583,D2,0.738385495,0.582464495,0.559125995,D2,0.156571584
244,1770939750.538722,D1,0.529716126,0.417574217,0.402754676,D2,0.156681984
244,1770939750.538722,D2,0.738839507,0.582425783,0.559436659,D2,0.156681984
245,1770939750.568937,D1,0.529906229,0.417548941,0.402951932,D2,0.156791585
245,1770939750.568937,D2,0.739181480,0.582451059,0.559743518,D2,0.156791585
246,1770939750.600658,D1,0.530055698,0.417460498,0.403145380,D2,0.156902084
246,1770939750.600658,D2,0.739658925,0.582539502,0.560047464,D2,0.156902084
247,1770939750.629467,D1,0.530197945,0.417428074,0.403335816,D2,0.157011975
247,1770939750.629467,D2,0.739956071,0.582571926,0.560347790,D2,0.157011975
248,1770939750.660769,D1,0.530307812,0.417276598,0.403521693,D2,0.157124439
248,1770939750.660769,D2,0.740570581,0.582723402,0.560646132,D2,0.157124439
249,1770939750.691888,D1,0.530572554,0.417284314,0.403705195,D2,0.157235198
249,1770939750.691888,D2,0.740916778,0.582715686,0.560940393,D2,0.157235198
250,1770939750.721441,D1,0.530750625,0.417164539,0.403884652,D2,0.157347674
250,1770939750.721441,D2,0.741530636,0.582835461,0.561232327,D2,0.157347674
251,1770939750.751096,D1,0.531101053,0.417205662,0.404062266,D2,0.157457554
251,1770939750.751096,D2,0.741894740,0.582794338,0.561519820,D2,0.157457554
252,1770939750.791516,D1,0.531458120,0.417221261,0.404237719,D2,0.157565553
252,1770939750.791516,D2,0.742345901,0.582778739,0.561803273,D2,0.157565553
253,1770939750.826596,D1,0.531787959,0.417203267,0.404410593,D2,0.157672592
253,1770939750.826596,D2,0.742861595,0.582796733,0.562083185,D2,0.157672592
254,1770939750.855582,D1,0.532003962,0.417241398,0.404581671,D2,0.157777187
254,1770939750.855582,D2,0.743046797,0.582758602,0.562358858,D2,0.157777187
255,1770939750.886022,D1,0.531952646,0.417107679,0.404748684,D2,0.157883953
255,1770939750.886022,D2,0.743383850,0.582892321,0.562632637,D2,0.157883953
256,1770939750.915707,D1,0.532142353,0.417021048,0.404912316,D2,0.157991606
256,1770939750.915707,D2,0.743913987,0.582978952,0.562903921,D2,0.157991606
257,1770939750.945256,D1,0.532477883,0.417119716,0.405075081,D2,0.158095192
257,1770939750.945256,D2,0.744081010,0.582880284,0.563170273,D2,0.158095192
258,1770939750.980063,D1,0.532646374,0.417040610,0.405234621,D2,0.158199506
258,1770939750.980063,D2,0.744558679,0.582959390,0.563434128,D2,0.158199506
259,1770939751.018492,D1,0.532871137,0.417069656,0.405392422,D2,0.158301655
259,1770939751.018492,D2,0.744783875,0.582930344,0.563694077,D2,0.158301655
260,1770939751.056980,D1,0.533157422,0.417166210,0.405549406,D2,0.158399868
260,1770939751.056980,D2,0.744888137,0.582833790,0.563949273,D2,0.158399868
261,1770939751.088270,D1,0.533445910,0.417231476,0.405705167,D2,0.158495030
261,1770939751.088270,D2,0.745091162,0.582768524,0.564200197,D2,0.158495030
262,1770939751.135427,D1,0.533891183,0.417425322,0.405861435,D2,0.158583755
262,1770939751.135427,D2,0.745118868,0.582574678,0.564445190,D2,0.158583755
263,1770939751.168000,D1,0.534106106,0.417377391,0.406014981,D2,0.158672574
263,1770939751.168000,D2,0.745565763,0.582622609,0.564687555,D2,0.158672574
264,1770939751.203156,D1,0.534297269,0.417395890,0.406166727,D2,0.158759716
264,1770939751.203156,D2,0.745775876,0.582604110,0.564926443,D2,0.158759716
265,1770939751.241152,D1,0.534621532,0.417388419,0.406316349,D2,0.158845895
265,1770939751.241152,D2,0.746251408,0.582611581,0.565162245,D2,0.158845895
266,1770939751.278190,D1,0.534904098,0.417419796,0.406464395,D2,0.158930089
266,1770939751.278190,D2,0.746549497,0.582580204,0.565394484,D2,0.158930089
267,1770939751.315223,D1,0.535100401,0.417433887,0.406610655,D2,0.159012784
267,1770939751.315223,D2,0.746780197,0.582566113,0.565623439,D2,0.159012784
268,1770939751.351865,D1,0.535516035,0.417522803,0.406756151,D2,0.159092005
268,1770939751.351865,D2,0.747087051,0.582477197,0.565848156,D2,0.159092005
269,1770939751.389335,D1,0.535723649,0.417615690,0.406900944,D2,0.159167694
269,1770939751.389335,D2,0.747091296,0.582384310,0.566068638,D2,0.159167694
270,1770939751.425663,D1,0.535990446,0.417643448,0.407044178,D2,0.159241632
270,1770939751.425663,D2,0.747378055,0.582356552,0.566285810,D2,0.159241632
271,1770939751.462392,D1,0.536145059,0.417567536,0.407184489,D2,0.159316610
271,1770939751.462392,D2,0.747827024,0.582432464,0.566501099,D2,0.159316610
272,1770939751.508761,D1,0.536462041,0.417555566,0.407322770,D2,0.159390906
272,1770939751.508761,D2,0.748305987,0.582444434,0.566713677,D2,0.159390906
273,1770939751.541489,D1,0.536749982,0.417580591,0.407459541,D2,0.159463545
273,1770939751.541489,D2,0.748630599,0.582419409,0.566923086,D2,0.159463545
274,1770939751.570969,D1,0.536805820,0.417421610,0.407592369,D2,0.159539455
274,1770939751.570969,D2,0.749198084,0.582578390,0.567131824,D2,0.159539455
275,1770939751.600448,D1,0.537047800,0.417415675,0.407723346,D2,0.159614511
275,1770939751.600448,D2,0.749554097,0.582584325,0.567337857,D2,0.159614511
276,1770939751.632534,D1,0.537185718,0.417386662,0.407852190,D2,0.159689340
276,1770939751.632534,D2,0.749836046,0.582613338,0.567541530,D2,0.159689340
277,1770939751.668565,D1,0.537424509,0.417372686,0.407979130,D2,0.159763544
277,1770939751.668565,D2,0.750212481,0.582627314,0.567742674,D2,0.159763544
278,1770939751.706868,D1,0.537613899,0.417357574,0.408104176,D2,0.159837161
278,1770939751.706868,D2,0.750523499,0.582642426,0.567941337,D2,0.159837161
279,1770939751.744062,D1,0.537908363,0.417382269,0.408227884,D2,0.159909139
279,1770939751.744062,D2,0.750858322,0.582617731,0.568137023,D2,0.159909139
280,1770939751.781264,D1,0.538100091,0.417376405,0.408349864,D2,0.159980313
280,1770939751.781264,D2,0.751144067,0.582623595,0.568330177,D2,0.159980313
281,1770939751.819291,D1,0.538320668,0.417373038,0.408470173,D2,0.160050627
281,1770939751.819291,D2,0.751462377,0.582626962,0.568520801,D2,0.160050627
282,1770939751.866573,D1,0.538527014,0.417333498,0.408588351,D2,0.160121059
282,1770939751.866573,D2,0.751872671,0.582666502,0.568709410,D2,0.160121059
283,1770939751.904048,D1,0.538725976,0.417252181,0.408703869,D2,0.160192720
283,1770939751.904048,D2,0.752402029,0.582747819,0.568896589,D2,0.160192720
284,1770939751.941106,D1,0.539046459,0.417274564,0.408818145,D2,0.160262829
284,1770939751.941106,D2,0.752780327,0.582725436,0.569080974,D2,0.160262829
285,1770939751.978290,D1,0.539324520,0.417411556,0.408932724,D2,0.160328350
285,1770939751.978290,D2,0.752744453,0.582588444,0.569261073,D2,0.160328350
286,1770939752.015165,D1,0.539735709,0.417508271,0.409047064,D2,0.160390418
286,1770939752.015165,D2,0.753018821,0.582491729,0.569437482,D2,0.160390418
287,1770939752.052287,D1,0.539800633,0.417424919,0.409158769,D2,0.160453881
287,1770939752.052287,D2,0.753367573,0.582575081,0.569612650,D2,0.160453881
288,1770939752.091085,D1,0.540020446,0.417424478,0.409268978,D2,0.160516510
288,1770939752.091085,D2,0.753675718,0.582575522,0.569785488,D2,0.160516510
289,1770939752.128088,D1,0.540188089,0.417376699,0.409377081,D2,0.160579578
289,1770939752.128088,D2,0.754057829,0.582623301,0.569956659,D2,0.160579578
290,1770939752.165197,D1,0.540333253,0.417351141,0.409483402,D2,0.160642486
290,1770939752.165197,D2,0.754339746,0.582648859,0.570125888,D2,0.160642486
291,1770939752.202212,D1,0.540664166,0.417378924,0.409588676,D2,0.160703815
291,1770939752.202212,D2,0.754715488,0.582621076,0.570292491,D2,0.160703815
292,1770939752.248553,D1,0.541008937,0.417395640,0.409692769,D2,0.160763881
292,1770939752.248553,D2,0.755144845,0.582604360,0.570456649,D2,0.160763881
293,1770939752.286491,D1,0.541262819,0.417393163,0.409795441,D2,0.160823211
293,1770939752.286491,D2,0.755506910,0.582606837,0.570618652,D2,0.160823211
294,1770939752.324823,D1,0.541572530,0.417366208,0.409896384,D2,0.160882469
294,1770939752.324823,D2,0.756023009,0.582633792,0.570778853,D2,0.160882469
295,1770939752.361848,D1,0.541809756,0.417258640,0.409994547,D2,0.160943806
295,1770939752.361848,D2,0.756688836,0.582741360,0.570938354,D2,0.160943806
296,1770939752.399639,D1,0.541910576,0.417231277,0.410091037,D2,0.161005055
296,1770939752.399639,D2,0.756914813,0.582768723,0.571096092,D2,0.161005055
297,1770939752.437070,D1,0.542031296,0.417222176,0.410186119,D2,0.161065729
297,1770939752.437070,D2,0.757111769,0.582777824,0.571251848,D2,0.161065729
298,1770939752.474216,D1,0.542418980,0.417281100,0.410280719,D2,0.161124023
298,1770939752.474216,D2,0.757469705,0.582718900,0.571404742,D2,0.161124023
299,1770939752.512177,D1,0.542382500,0.417102863,0.410371681,D2,0.161186294
299,1770939752.512177,D2,0.757974194,0.582897137,0.571557974,D2,0.161186294
300,1770939752.551227,D1,0.542685430,0.417173858,0.410462376,D2,0.161245840
300,1770939752.551227,D2,0.758176116,0.582826142,0.571708216,D2,0.161245840
301,1770939752.586192,D1,0.542835740,0.417171729,0.410551834,D2,0.161304649
301,1770939752.586192,D2,0.758392752,0.582828271,0.571856484,D2,0.161304649
302,1770939752.631592,D1,0.542881434,0.417029773,0.410638207,D2,0.161366460
302,1770939752.631592,D2,0.758899565,0.582970227,0.572004667,D2,0.161366460
303,1770939752.671924,D1,0.542958717,0.416926004,0.410722044,D2,0.161430214
303,1770939752.671924,D2,0.759331647,0.583073996,0.572152258,D2,0.161430214
304,1770939752.706219,D1,0.543289572,0.416974470,0.410805410,D2,0.161491825
304,1770939752.706219,D2,0.759642889,0.583025530,0.572297235,D2,0.161491825
305,1770939752.737848,D1,0.543607047,0.417044691,0.410888600,D2,0.161550742
305,1770939752.737848,D2,0.759867276,0.582955309,0.572439343,D2,0.161550742
306,1770939752.775713,D1,0.543828435,0.416980151,0.410969821,D2,0.161610595
306,1770939752.775713,D2,0.760378572,0.583019849,0.572580416,D2,0.161610595
307,1770939752.814716,D1,0.544067740,0.417021324,0.411050508,D2,0.161668552
307,1770939752.814716,D2,0.760584346,0.582978676,0.572719060,D2,0.161668552
308,1770939752.853361,D1,0.544418645,0.417094591,0.411131096,D2,0.161723782
308,1770939752.853361,D2,0.760845572,0.582905409,0.572854878,D2,0.161723782
309,1770939752.891603,D1,0.544522140,0.417147785,0.411211318,D2,0.161776857
309,1770939752.891603,D2,0.760823734,0.582852215,0.572988175,D2,0.161776857
310,1770939752.929697,D1,0.544695888,0.417130095,0.411290235,D2,0.161829697
310,1770939752.929697,D2,0.761121876,0.582869905,0.573119932,D2,0.161829697
311,1770939752.968417,D1,0.545091409,0.417140651,0.411368241,D2,0.161881550
311,1770939752.968417,D2,0.761641483,0.582859349,0.573249791,D2,0.161881550
312,1770939753.018312,D1,0.545455584,0.417164538,0.411445525,D2,0.161932075
312,1770939753.018312,D2,0.762075459,0.582835462,0.573377600,D2,0.161932075
313,1770939753.061328,D1,0.545499221,0.417064000,0.411520438,D2,0.161984607
313,1770939753.061328,D2,0.762451646,0.582936000,0.573505045,D2,0.161984607
314,1770939753.101533,D1,0.545833497,0.417152759,0.411595535,D2,0.162034072
314,1770939753.101533,D2,0.762640402,0.582847241,0.573629608,D2,0.162034072
315,1770939753.140867,D1,0.545877333,0.417136686,0.411669417,D2,0.162083307
315,1770939753.140867,D2,0.762752073,0.582863314,0.573752724,D2,0.162083307
316,1770939753.178904,D1,0.546173104,0.417218360,0.411743403,D2,0.162129706
316,1770939753.178904,D2,0.762909035,0.582781640,0.573873109,D2,0.162129706
317,1770939753.216853,D1,0.546398210,0.417195244,0.411816094,D2,0.162176104
317,1770939753.216853,D2,0.763296035,0.582804756,0.573992198,D2,0.162176104
318,1770939753.254894,D1,0.546578341,0.417110254,0.411886683,D2,0.162224149
318,1770939753.254894,D2,0.763814622,0.582889746,0.574110832,D2,0.162224149
319,1770939753.292370,D1,0.546807516,0.417171265,0.411957144,D2,0.162269926
319,1770939753.292370,D2,0.763943156,0.582828735,0.574227071,D2,0.162269926
320,1770939753.329453,D1,0.547129206,0.417234225,0.412027505,D2,0.162313415
320,1770939753.329453,D2,0.764194681,0.582765775,0.574340920,D2,0.162313415
321,1770939753.366667,D1,0.547069296,0.417102196,0.412095168,D2,0.162359844
321,1770939753.366667,D2,0.764526042,0.582897804,0.574455012,D2,0.162359844
322,1770939753.414363,D1,0.547153146,0.417017126,0.412160794,D2,0.162407923
322,1770939753.414363,D2,0.764910825,0.582982874,0.574568717,D2,0.162407923
323,1770939753.444889,D1,0.547383183,0.416974525,0.412224977,D2,0.162456496
323,1770939753.444889,D2,0.765366518,0.583025475,0.574681473,D2,0.162456496
324,1770939753.477410,D1,0.547541891,0.416954006,0.412288031,D2,0.162504970
324,1770939753.477410,D2,0.765653050,0.583045994,0.574793000,D2,0.162504970
325,1770939753.507335,D1,0.547500579,0.416884321,0.412349315,D2,0.162554655
325,1770939753.507335,D2,0.765814773,0.583115679,0.574903969,D2,0.162554655
326,1770939753.536034,D1,0.547610428,0.416843201,0.412409233,D2,0.162604774
326,1770939753.536034,D2,0.766098005,0.583156799,0.575014007,D2,0.162604774
327,1770939753.565584,D1,0.547721038,0.416839047,0.412468297,D2,0.162654336
327,1770939753.565584,D2,0.766265839,0.583160953,0.575122633,D2,0.162654336
328,1770939753.594477,D1,0.547945718,0.416789723,0.412525916,D2,0.162704552
328,1770939753.594477,D2,0.766735733,0.583210277,0.575230468,D2,0.162704552
329,1770939753.624682,D1,0.548207260,0.416784657,0.412582699,D2,0.162754234
329,1770939753.624682,D2,0.767117696,0.583215343,0.575336933,D2,0.162754234
330,1770939753.654932,D1,0.548562906,0.416796499,0.412638883,D2,0.162802937
330,1770939753.654932,D2,0.767577964,0.583203501,0.575441821,D2,0.162802937
331,1770939753.685264,D1,0.548681680,0.416738020,0.412693539,D2,0.162852551
331,1770939753.685264,D2,0.767928885,0.583261980,0.575546090,D2,0.162852551
332,1770939753.734133,D1,0.548899011,0.416753798,0.412747675,D2,0.162901082
332,1770939753.734133,D2,0.768183192,0.583246202,0.575648758,D2,0.162901082
333,1770939753.767714,D1,0.548901427,0.416648982,0.412799693,D2,0.162951762
333,1770939753.767714,D2,0.768517914,0.583351018,0.575751455,D2,0.162951762
334,1770939753.796987,D1,0.549314957,0.416751099,0.412852378,D2,0.162999042
334,1770939753.796987,D2,0.768773847,0.583248901,0.575851421,D2,0.162999042
335,1770939753.832857,D1,0.549531816,0.416714243,0.412903870,D2,0.163046675
335,1770939753.832857,D2,0.769193964,0.583285757,0.575950545,D2,0.163046675
336,1770939753.869739,D1,0.549934435,0.416704308,0.412954542,D2,0.163093938
336,1770939753.869739,D2,0.769788986,0.583295692,0.576048480,D2,0.163093938
337,1770939753.906203,D1,0.550091571,0.416653961,0.413003868,D2,0.163141913
337,1770939753.906203,D2,0.770168460,0.583346039,0.576145781,D2,0.163141913
338,1770939753.935946,D1,0.550329914,0.416713352,0.413053328,D2,0.163187665
338,1770939753.935946,D2,0.770313908,0.583286648,0.576240993,D2,0.163187665
339,1770939753.966547,D1,0.550284136,0.416625896,0.413100962,D2,0.163235139
339,1770939753.966547,D2,0.770527030,0.583374104,0.576336101,D2,0.163235139
340,1770939753.999840,D1,0.550509883,0.416664632,0.413148478,D2,0.163280947
340,1770939753.999840,D2,0.770720289,0.583335368,0.576429424,D2,0.163280947
341,1770939754.029405,D1,0.550571494,0.416676303,0.413195515,D2,0.163325833
341,1770939754.029405,D2,0.770769531,0.583323697,0.576521348,D2,0.163325833
342,1770939754.072999,D1,0.550781880,0.416723967,0.413242561,D2,0.163368849
342,1770939754.072999,D2,0.770912870,0.583276033,0.576611411,D2,0.163368849
343,1770939754.111744,D1,0.550960010,0.416734298,0.413289118,D2,0.163411017
343,1770939754.111744,D2,0.771129419,0.583265702,0.576700134,D2,0.163411017
344,1770939754.150552,D1,0.551103848,0.416693863,0.413334514,D2,0.163453700
344,1770939754.150552,D2,0.771459061,0.583306137,0.576788214,D2,0.163453700
345,1770939754.188079,D1,0.551284666,0.416742157,0.413379950,D2,0.163494527
345,1770939754.188079,D2,0.771558865,0.583257843,0.576874476,D2,0.163494527
346,1770939754.226028,D1,0.551308846,0.416776284,0.413425234,D2,0.163533899
346,1770939754.226028,D2,0.771484382,0.583223716,0.576959133,D2,0.163533899
347,1770939754.264043,D1,0.551646926,0.416852719,0.413470934,D2,0.163570708
347,1770939754.264043,D2,0.771714782,0.583147281,0.577041641,D2,0.163570708
